Input files:
						 Ashburn Turner County Banner_04-22-1910_1_1.txt,
							Montgomery Monitor_04-28-1910_3_1.txt,
							The Atlanta Constitution_04-16-1910_1_1.txt,
							The Eastman Times-Journal_04-21-1910_1_1.txt
Event ID,Missing words,Input file name,Summary file name
251,coroner,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,stewart,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,prisoner,"The New York Times_07-31-1880_1_1.txt",251.txt
251,murderer,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,gang,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,john,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,parent,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,military,"The New York Times_07-31-1880_1_1.txt",251.txt
251,inmate,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,people,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,who,"The New York Times_07-31-1880_1_1.txt",251.txt
251,colonel,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,family,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,husband,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,negro,"The New York Times_07-31-1880_1_1.txt",251.txt
251,who,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,court,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,community,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,child,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,griffin,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,boy,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,mob,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,court,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,crowd,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,lewis,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,governor,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,jury,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,counsel,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,devil,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,daughter,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,town,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,man,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,wife,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,civilization,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,daughter,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,son,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,victim,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,mob,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,murderer,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,reporter,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,correspondent,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,village,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,victim,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,daughter,"The New York Times_07-31-1880_1_1.txt",251.txt
251,john,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,gentleman,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,child,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,negro,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,fellow,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,governor,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,family,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,company,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,person,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,fiend,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,sheriff,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,scott,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,cook,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,smith,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,prisoner,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,assailant,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,assailant,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,secretary,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,woman,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,man,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,civilization,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,wife,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,archer,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,innocent,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,republic,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,we,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
251,guard,"Eau Claire Daily Free Press_08-05-1880_1_1.txt",251.txt
251,perpetrator,"The Atlanta Constitution_07-30-1880_1_1.txt",251.txt
Input files:
						 Fayetteville News_02-22-1918_1_1.txt,
							The Atlanta Constitution_02-19-1918_1_1.txt
Event ID,Missing words,Input file name,Summary file name
252,child,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,member,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,who,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,citizen,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,mob,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,mob,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,man,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,mother-in-law,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,who,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,coroner,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,jury,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,husband,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,mother,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,child,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,woman,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,wheeler,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,member,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,negro,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,husband,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,sheriff,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,coroner,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,army,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,citizen,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,negro,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,mother,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,baby,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,army,"Fayetteville News_02-22-1918_1_1.txt",252.txt
252,sheriff,"The Atlanta Constitution_02-19-1918_1_1.txt",252.txt
252,baby,"Fayetteville News_02-22-1918_1_1.txt",252.txt
Input files:
						 The Atlanta Constitution_01-08-1897_1_1.txt,
							Vienna Progress_01-14-1897_1_1.txt
Event ID,Missing words,Input file name,Summary file name
253,who,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,miss,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,posse,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,lady,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,negro,"Vienna Progress_01-14-1897_1_1.txt",253.txt
253,negro,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,man,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,criminal,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,daughter,"Vienna Progress_01-14-1897_1_1.txt",253.txt
253,man,"Vienna Progress_01-14-1897_1_1.txt",253.txt
253,daughter,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,town,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,town,"Vienna Progress_01-14-1897_1_1.txt",253.txt
253,murderer,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,prisoner,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,girl,"Vienna Progress_01-14-1897_1_1.txt",253.txt
253,george,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,crowd,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,anthony,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
253,who,"Vienna Progress_01-14-1897_1_1.txt",253.txt
253,mob,"The Atlanta Constitution_01-08-1897_1_1.txt",253.txt
Input files:
						 The Atlanta Constitution_07-23-1889_3_1.txt
Event ID,Missing words,Input file name,Summary file name
254,crowd,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,aunt,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,state,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,skinner,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,relative,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,prisoner,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,people,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,general,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,girl,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,smith,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,gang,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,john,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,boy,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,everybody,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,newton,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,solicitor,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,we,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,neighborhood,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,church,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,pursuer,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,posse,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,husband,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,officer,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,turner,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,woman,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,devil,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,man,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,lady,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,neighbor,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,sister,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,miss,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,wright,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,child,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,negro,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,leader,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
254,brother-in-law,"The Atlanta Constitution_07-23-1889_3_1.txt",254.txt
Input files:
						 The Atlanta Constitution_04-09-1911_1_1.txt
Event ID,Missing words,Input file name,Summary file name
255,negro,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,court,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,jailor,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,burton,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,coroner,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,attorney,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,citizen,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,jailer,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,mob,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,prisoner,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,relative,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,victim,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,people,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,murray,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
255,town,"The Atlanta Constitution_04-09-1911_1_1.txt",255.txt
Input files:
						 The Atlanta Constitution_12-30-1904_1_1.txt,
							Thomaston Times_01-06-1905_4_1.txt
Event ID,Missing words,Input file name,Summary file name
256,negro,"Thomaston Times_01-06-1905_4_1.txt",256.txt
256,who,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,jury,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,officer,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,husband,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,negro,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,herbert,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,assassin,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,community,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,coroner,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,mob,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,citizen,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,man,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,wife,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,brother,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,prisoner,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
256,people,"The Atlanta Constitution_12-30-1904_1_1.txt",256.txt
Input files:
						 Griffin Daily News_02-25-1903_1_1.txt,
							The Atlanta Constitution_02-25-1903_3_1.txt
Event ID,Missing words,Input file name,Summary file name
257,husband,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,griffin,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,wife,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,mob,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,court,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,person,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,outlaw,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,bennett,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,citizen,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,witness,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,coroner,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,state,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,crowd,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,foreman,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,court,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,child,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,people,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,antagonist,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,lady,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,victim,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,smith,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,lady,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,jury,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,mob,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,woman,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,husband,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,town,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,who,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,griffin,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,negro,"The Atlanta Constitution_02-25-1903_3_1.txt",257.txt
257,wife,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,joseph,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,crowd,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,calvin,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
257,negro,"Griffin Daily News_02-25-1903_1_1.txt",257.txt
Input files:
						 Griffin Daily News_05-20-1887_1_1.txt,
							Meriwether Vindicator_05-20-1887_1_1.txt,
							The Atlanta Constitution_05-21-1887_3_1.txt
Event ID,Missing words,Input file name,Summary file name
258,father,"Griffin Daily News_05-20-1887_1_1.txt",258.txt
258,jury,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,posse,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,culprit,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,neighborhood,"Griffin Daily News_05-20-1887_1_1.txt",258.txt
258,prisoner,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,soul,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,coroner,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,criminal,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,griffin,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,negro,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,bailiff,"Meriwether Vindicator_05-20-1887_1_1.txt",258.txt
258,citizen,"Griffin Daily News_05-20-1887_1_1.txt",258.txt
258,lady,"Meriwether Vindicator_05-20-1887_1_1.txt",258.txt
258,daughter,"Griffin Daily News_05-20-1887_1_1.txt",258.txt
258,father,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,child,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,who,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,youth,"Meriwether Vindicator_05-20-1887_1_1.txt",258.txt
258,negro,"Griffin Daily News_05-20-1887_1_1.txt",258.txt
258,constable,"Griffin Daily News_05-20-1887_1_1.txt",258.txt
258,mob,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
258,daughter,"The Atlanta Constitution_05-21-1887_3_1.txt",258.txt
Input files:
						 Griffin Daily News_05-06-1900_2_1.txt,
							The Atlanta Constitution_05-05-1900_3_1.txt,
							The Macon Telegraph_05-01-1900_2_1.txt,
							Waycross Weekly Herald_05-05-1900_7_1.txt
Event ID,Missing words,Input file name,Summary file name
259,allen,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,anderson,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,wife,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,man,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,john,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,allen,"Waycross Weekly Herald_05-05-1900_7_1.txt",259.txt
259,crosby,"Waycross Weekly Herald_05-05-1900_7_1.txt",259.txt
259,negro,"Waycross Weekly Herald_05-05-1900_7_1.txt",259.txt
259,mob,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,child,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,negro,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,crosby,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,prisoner,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,crowd,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,negro,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,crosby,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,prisoner,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,crosby,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,negro,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,allen,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,man,"Waycross Weekly Herald_05-05-1900_7_1.txt",259.txt
259,officer,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,mob,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,man,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,friend,"The Macon Telegraph_05-01-1900_2_1.txt",259.txt
259,jailer,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,anderson,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,town,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,jailer,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,town,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,man,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,allen,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
259,marshall,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,crowd,"The Atlanta Constitution_05-05-1900_3_1.txt",259.txt
259,marshall,"Griffin Daily News_05-06-1900_2_1.txt",259.txt
Input files:
						 The Atlanta Journal_08-30-1892_1_1.txt
Event ID,Missing words,Input file name,Summary file name
26,john,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,butler,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,girl,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,pastor,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,who,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,monroe,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,teacher,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,preacher,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,negro,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
26,lover,"The Atlanta Journal_08-30-1892_1_1.txt",26.txt
Input files:
						 Griffin Daily News_06-24-1924_1_1.txt,
							Griffin Daily News_06-27-1924_1_1.txt,
							The Atlanta Constitution_06-25-1924_20_1.txt
Event ID,Missing words,Input file name,Summary file name
260,family,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,officer,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,mob,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,griffin,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,andrew,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,marauder,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,ruck,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,smith,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,john,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,pierce,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,negro,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,judge,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,agent,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,jury,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,george,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,griffin,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,frank,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,homer,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,crawford,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,shockley,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,coroner,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,victim,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,son,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,son,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,occupant,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,character,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,mob,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,griffin,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,juror,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,citizen,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,jury,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,family,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,who,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,who,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,person,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,member,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,man,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,husband,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,general,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,glenn,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,state,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,child,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,officer,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,defendant,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,boy,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,court,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,negro,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,glenn,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,negress,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,member,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,negro,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,catcher,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,man,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,wife,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,john,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,relative,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,woman,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,coroner,"The Atlanta Constitution_06-25-1924_20_1.txt",260.txt
260,mother,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,jury,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
260,shockley,"Griffin Daily News_06-24-1924_1_1.txt",260.txt
260,mob,"Griffin Daily News_06-27-1924_1_1.txt",260.txt
Input files:
						 Griffin Daily News_09-05-1900_3_1.txt,
							The Atlanta Constitution_09-04-1900_3_1.txt,
							The Quitman Free Press_09-07-1900_7_1.txt,
							Thomasville Weekly Times-Enterprise_09-08-1900_1_1.txt,
							Valdosta Times_09-08-1900_3_1.txt
Event ID,Missing words,Input file name,Summary file name
261,negro,"The Atlanta Constitution_09-04-1900_3_1.txt",261.txt
261,negro,"The Quitman Free Press_09-07-1900_7_1.txt",261.txt
261,assailant,"Valdosta Times_09-08-1900_3_1.txt",261.txt
261,officer,"Thomasville Weekly Times-Enterprise_09-08-1900_1_1.txt",261.txt
261,reporter,"Thomasville Weekly Times-Enterprise_09-08-1900_1_1.txt",261.txt
261,crowd,"The Quitman Free Press_09-07-1900_7_1.txt",261.txt
